Bs_trans-4-methylcyclohexanol,Mean_fit_trans-4-methylcyclohexanol,Bs_cycloheptanol,Mean_fit_cycloheptanol,Bs_cyclooctanol,Mean_fit_cyclooctanol,Bs_cis-4-methylcyclohexanol,Mean_fit_cis-4-methylcyclohexanol,Bs_1-methylcyclohexanol,Mean_fit_1-methylcyclohexanol,Bs_cyclopentanol,Mean_fit_cyclopentanol,Bs_benzothiazole,Mean_fit_benzothiazole,Bs_thianaphthene,Mean_fit_thianaphthene,Bs_4-fluorophenol,Mean_fit_4-fluorophenol,Bs_quinoline,Mean_fit_quinoline,Bs_benzonitrile,Mean_fit_benzonitrile,Bs_m-cresol,Mean_fit_m-cresol,Bs_p-cresol,Mean_fit_p-cresol,Bs_aniline,Mean_fit_aniline,Bs_benzaldehyde,Mean_fit_benzaldehyde,Bs_2-butanol,Mean_fit_2-butanol,Bs_cyclobutanol,Mean_fit_cyclobutanol,Bs_2-propanol,Mean_fit_2-propanol,Bs_1-propanol,Mean_fit_1-propanol,Bs_acetone,Mean_fit_acetone,Bs_ethanol,Mean_fit_ethanol,Bs_acetaldehyde,Mean_fit_acetaldehyde
-11.115488294314382,0.9908613633346727,-11.571488294314381,1.0,-11.757488294314381,0.996749452643296,-10.54148829431438,0.9990345879463137,-10.28848829431438,0.996133097371861,-9.336488294314382,0.99432028735437,-12.71240049109361,0.9425888228457003,-11.907858263155678,0.45197930817275656,-11.102164420698536,0.978640330856519,-13.10079140621011,0.8721679429432231,-10.550920615662669,0.825294258936777,-13.978892605603928,0.8320379912121297,-14.35039695919362,0.7767507229262673,-11.980265620092357,0.9222897833382374,-11.220370351386169,0.8797359598635847,-8.231448961141819,0.9026405344713135,-5.683488294314383,0.9833285867815462,-6.283481660210661,0.9845807807173463,-6.215935414103448,0.9500696962018659,-6.384801029371488,0.8912525238534506,-4.352400920806307,0.9734118043315677,-4.217308428591874,0.9392829539513636
-11.01009364548495,0.991660598380234,-11.46609364548495,1.0,-11.65209364548495,0.9971353485413679,-10.436093645484949,0.9991723312974742,-10.183093645484949,0.9966643309362668,-9.23109364548495,0.9948695579257549,-12.568501324103842,0.9507843325683133,-11.763959096165909,0.48901878980115626,-10.958265253708767,0.9812892172735174,-12.956892239220341,0.8888721133999904,-10.4070214486729,0.8438212825728196,-13.834993438614159,0.8534260986069091,-14.206497792203852,0.8010060404970252,-11.836366453102588,0.9334527285634079,-11.0764711843964,0.8936178699096536,-8.08754979415205,0.9160444303510547,-5.578093645484952,0.9847741173370006,-6.1395824932208924,0.9870846041518488,-6.0720362471136795,0.95672145815796,-6.240901862381719,0.9059472465826642,-4.208501753816538,0.9769238112098104,-4.073409261602105,0.9490239239984873
-10.904698996655519,0.9923904717626091,-11.360698996655518,1.0,-11.546698996655518,0.997475547985432,-10.330698996655517,0.999290435619913,-10.077698996655517,0.9971227946376935,-9.125698996655519,0.9953659574962349,-12.424602157114077,0.9578622244912661,-11.620059929176143,0.5261792464392139,-10.814366086719001,0.9836151060011955,-12.812993072230576,0.9036346775638033,-10.263122281683135,0.8607151587920845,-13.691094271624394,0.8725079907610707,-14.062598625214086,0.8232258328671154,-11.692467286112823,0.9431110449675696,-10.932572017406635,0.9060684992829285,-7.943650627162285,0.9277506619382965,-5.47269899665552,0.9860960823049464,-5.995683326231127,0.9891863139917315,-5.928137080123914,0.962522022795141,-6.097002695391954,0.9188371408794412,-4.064602586826773,0.9799814609862328,-3.92951009461234,0.9572732168700756
-10.799304347826087,0.9930569130923534,-11.255304347826087,1.0,-11.441304347826087,0.997775436256428,-10.225304347826086,0.9993916972866885,-9.972304347826086,0.9975184026986391,-9.020304347826087,0.9958145296360404,-12.280702990124308,0.9639608010554841,-11.476160762186375,0.5630519464559984,-10.670466919729233,0.9856560958120396,-12.669093905240807,0.9166200977859862,-10.119223114693366,0.8760500527650326,-13.547195104634625,0.8894275449960508,-13.918699458224317,0.8434494565415868,-11.548568119123054,0.9514405260635779,-10.788672850416866,0.9171969693922803,-7.799751460172516,0.9379352402533966,-5.367304347826089,0.9873047492606881,-5.851784159241358,0.9909491506039628,-5.784237913134145,0.9675714973117209,-5.953103528402185,0.9300967880594596,-3.920703419837004,0.9826411638968043,-3.785610927622571,0.9642378587197404
-10.693909698996656,0.9936653601593605,-11.149909698996655,1.0,-11.335909698996655,0.9980397697856155,-10.119909698996654,0.9994785154802773,-9.866909698996654,0.9978597324625819,-8.914909698996656,0.9962198452040804,-12.136803823134542,0.9692051107006171,-11.332261595196606,0.5992406896884074,-10.526567752739467,0.9874460938715699,-12.525194738251038,0.9279951378893411,-9.9753239477036,0.8899125567831153,-13.403295937644856,0.9043478548084295,-13.774800291234548,0.8617479765249004,-11.404668952133285,0.9586039645919237,-10.644773683427097,0.9271130608397433,-7.655852293182747,0.9467665334314295,-5.261909698996657,0.9884095818197381,-5.707884992251589,0.9924268114439047,-5.640338746144376,0.9719604659010133,-5.809204361412416,0.9398965719149637,-3.776804252847235,0.9849529192445674,-3.6417117606328056,0.9701026915389702
-10.588515050167224,0.99422079717861,-11.044515050167224,1.0,-11.230515050167224,0.9982727482867095,-10.014515050167223,0.9995529483484096,-9.761515050167223,0.9981542011076627,-8.809515050167224,0.9965860450954461,-11.992904656144773,0.9737071002824947,-11.18836242820684,0.6343784810804319,-10.382668585749698,0.9890152047510081,-12.381295571261273,0.9379234419160803,-9.831424780713832,0.9023974155032081,-13.25939677065509,0.9174417417392356,-13.630901124244783,0.8782164821599147,-11.26076978514352,0.9647498123357074,-10.500874516437332,0.9359246080110093,-7.5119531261929815,0.9544022983778505,-5.156515050167226,0.9894192942787836,-5.563985825261824,0.9936647685544737,-5.496439579154611,0.9757702938298882,-5.6653051944226505,0.9483987365450666,-3.6329050858574696,0.9869608928182813,-3.4978125936430366,0.9750306241623085
-10.483120401337793,0.9947277904993922,-10.939120401337792,1.0,-11.125120401337792,0.9984780789069588,-9.909120401337791,0.9996167612895791,-9.656120401337791,0.9984082199214552,-8.704120401337793,0.996916879414486,-11.849005489155008,0.9775661657694047,-11.044463261217071,0.6681416081672096,-10.238769418759933,0.9903901013755289,-12.237396404271504,0.9465616244397244,-9.687525613724066,0.9136038444092676,-13.115497603665322,0.9288841503045572,-13.487001957255014,0.8929669229925322,-11.11687061815375,0.970011763082973,-10.356975349447563,0.9437355457550407,-7.368053959203213,0.9609879265988587,-5.051120401337794,0.9903419039987569,-5.420086658272055,0.9947014424682503,-5.352540412164842,0.9790736124773158,-5.521406027432882,0.9557548112042439,-3.4890059188677007,0.9887039833170478,-3.3539134266532713,0.979163738511559
-10.377725752508361,0.9951905218674023,-10.83372575250836,1.0,-11.01972575250836,0.9986590332134275,-9.80372575250836,0.9996714684528428,-9.55072575250836,0.9986273287448578,-8.598725752508361,0.9972157433164792,-11.70510632216524,0.9808699558141698,-10.900564094227306,0.7002600564732521,-10.094870251770164,0.9915943735408677,-12.093497237281738,0.9540566525532914,-9.543626446734297,0.9236324745828973,-12.971598436675556,0.9388463745457407,-13.343102790265249,0.9061217665156306,-10.972971451163986,0.9745089933936177,-10.213076182457797,0.9506445244476189,-7.224154792213447,0.9666556303736255,-4.945725752508363,0.9911847813374944,-5.27618749128229,0.9955692353012175,-5.208641245175077,0.9819349160836179,-5.377506860443116,0.9621041343894933,-3.3451067518779354,0.9902163643455036,-3.2100142596635024,0.9826249009123025
-10.27233110367893,0.9956128193422764,-10.72833110367893,1.0,-10.91433110367893,0.9988184977629332,-9.698331103678928,0.9997183683919926,-9.445331103678928,0.9988163129553882,-8.49333110367893,0.9974857097558435,-11.56120715517547,0.9836953176780154,-10.756664927237537,0.7305237083843759,-9.950971084780395,0.9926488515307489,-11.94959807029197,0.9605442796498651,-9.399727279744528,0.932582910239561,-12.827699269685787,0.9474919341002068,-13.19920362327548,0.9178086351116991,-10.829072284174217,0.9783468450032962,-10.069177015468028,0.9567440026118619,-7.080255625223678,0.9715243247839227,-4.840331103678931,0.9919546970134061,-5.132288324292521,0.9962954311510457,-5.064742078185308,0.9844112175386037,-5.233607693453347,0.9675732231614963,-3.2012075848881665,0.9915279934581253,-3.0661150926737335,0.9855196236940714
-10.166936454849498,0.9959981859819714,-10.622936454849498,1.0,-10.808936454849498,0.9989590189379934,-9.592936454849497,0.9997585746875741,-9.339936454849497,0.9989793051248982,-8.387936454849498,0.997729559370984,-11.417307988185705,0.9861093045262338,-10.612765760247768,0.7587843031197943,-9.80707191779063,0.9935719037792904,-11.8056989033022,0.9661482989791014,-9.255828112754763,0.9405518537615453,-12.683800102696019,0.9549738509564815,-13.055304456285711,0.9281559642792184,-10.685173117184448,0.9816177802397564,-9.92527784847826,0.9621197275831037,-6.9363564582339094,0.9756999995171186,-4.7349364548495,0.9926578668414379,-4.988389157302752,0.9969029748198562,-4.920842911195539,0.9865527244109534,-5.089708526463578,0.9722757636428684,-3.0573084178983976,0.9926650834183489,-2.922215925683968,0.9879380004024998
-10.061541806020067,0.9963498264107126,-10.517541806020066,1.0,-10.703541806020066,0.999082842667864,-9.487541806020065,0.9997930422396787,-9.234541806020065,0.999119873261052,-8.282541806020067,0.9979498077261595,-11.273408821195936,0.9881701870622939,-10.468866593258003,0.7849535933949554,-9.663172750800861,0.9943797085446564,-11.661799736312435,0.9709804090461203,-9.111928945764994,0.9476317340848076,-12.539900935706253,0.9614330583894752,-12.911405289295946,0.9372896412978988,-10.541273950194682,0.9844024839862798,-9.781378681488494,0.9668505214045574,-6.792457291244144,0.9792764144787948,-4.629541806020068,0.9932999938304564,-4.8444899903129865,0.9974111411523354,-4.776943744205774,0.9884035076549857,-4.945809359473813,0.9763130353716225,-2.9134092509086322,0.9936505335359841,-2.7783167586941993,0.9899565985815068
-9.956147157190635,0.9966706713897594,-10.412147157190635,1.0,-10.598147157190635,0.9991919495940929,-9.382147157190634,0.9998225898381967,-9.129147157190634,0.9992410973301397,-8.177147157190635,0.9981487301197113,-11.12950965420617,0.9899284311930757,-10.324967426268234,0.8089984548460772,-9.519273583811096,0.995086500276636,-11.517900569322666,0.9751405145164657,-8.968029778775229,0.9539097656095802,-12.396001768716484,0.9669976847763893,-12.767506122306177,0.9453305305736709,-10.397374783204913,0.9867710209754174,-9.637479514498725,0.9710082988122793,-6.648558124254375,0.9823359907189843,-4.524147157190637,0.9938863076688437,-4.700590823323218,0.9978361074841637,-4.633044577216005,0.9900021442726226,-4.801910192484044,0.9797746195460042,-2.7695100839188633,0.994504320863881,-2.634417591704434,0.991640239124287
-9.850752508361204,0.9969634005105421,-10.306752508361203,1.0,-10.492752508361203,0.9992880861843678,-9.276752508361202,0.9998479195336322,-9.023752508361202,0.9993456355632674,-8.071752508361204,0.9983283841562253,-10.985610487216402,0.9914276176083033,-10.181068259278469,0.8309338638207938,-9.375374416821327,0.995704791841322,-11.374001402332901,0.9787173195146538,-8.82413061178546,0.9594673635830201,-12.252102601726719,0.9717829837268125,-12.623606955316411,0.9523927638489806,-10.253475616215148,0.988783985383772,-9.49358034750896,0.9746582550458686,-6.50465895726461,0.9849508007832689,-4.418752508361205,0.9944216016542005,-4.556691656333452,0.9981914412377563,-4.489145410226239,0.9913823219897808,-4.658011025494279,0.9827392755809498,-2.625610916929098,0.9952438523493505,-2.490518424714665,0.9930436233629751
-9.745357859531772,0.997230463128302,-10.201357859531772,1.0,-10.387357859531772,0.9993727922470081,-9.17135785953177,0.9998696332591195,-8.91835785953177,0.999435781869704,-7.966357859531772,0.998490630268021,-10.841711320226636,0.9927052895956053,-10.0371690922887,0.8508146701187943,-9.231475249831561,0.9962455740675011,-11.230102235343132,0.9817891014786456,-8.680231444795695,0.9643798457031454,-12.10820343473695,0.9758917184027686,-12.479707788326643,0.9585826641274803,-10.10957644922538,0.9904936014296971,-9.349681180519191,0.9778591721050872,-6.360759790274841,0.9871835895810902,-4.313357859531774,0.9949102671450362,-4.412792489343683,0.9984885138631824,-4.3452462432364705,0.9925733990783564,-4.51411185850451,0.9852759000579377,-2.481711749939329,0.9958842798932587,-2.3466192577248997,0.9942127911653739
-9.63996321070234,0.9974740976516396,-10.095963210702344,1.0,-10.281963210702344,0.9994474252512566,-9.065963210702343,0.9998882470915839,-8.812963210702343,0.9995135155201752,-7.860963210702341,0.9986371503591294,-10.697812153236868,0.9937937228600807,-9.893269925298934,0.8687269897503674,-9.087576082841792,0.9967184942473392,-11.086203068353367,0.9844245811949702,-8.536332277805926,0.9687163565114952,-11.964304267747185,0.9794148455298903,-12.335808621336877,0.9639981756556096,-9.965677282235614,0.9919447498932931,-9.205782013529426,0.9806638022187738,-6.216860623285076,0.989088778324975,-4.207963210702342,0.9953563256283912,-4.268893322353918,0.9987368512917989,-4.201347076246705,0.9936009161496423,-4.370212691514745,0.9874445065556936,-2.3378125829495637,0.9964387807872964,-2.2027200907351308,0.9951864078393731
-9.53456856187291,0.9976963492996611,-9.990568561872912,1.0,-10.176568561872912,0.9995131818154804,-8.960568561872911,0.9999042034857994,-8.707568561872911,0.9995805441186645,-7.755568561872909,0.9987694647328377,-10.553912986247099,0.9947206162512334,-9.749370758309166,0.8847798740816776,-8.943676915852024,0.9971320152944187,-10.942303901363598,0.9866838275862679,-8.392433110816157,0.9725399594488021,-11.820405100757416,0.9824323795438635,-12.191909454347108,0.9687286836478461,-9.821778115245845,0.9931759072073408,-9.061882846539657,0.9831192962996008,-6.072961456295307,0.9907134206052292,-4.102568561872911,0.9957634585085688,-4.124994155364149,0.9989444299732178,-4.057447909256936,0.9944870593571852,-4.226313524524976,0.9892971841896332,-2.193913415959795,0.9969188062700284,-2.058820923745362,0.995996886686903
-9.429173913043478,0.9978990864339914,-9.88517391304348,1.0,-10.07117391304348,0.9995711166863253,-8.85517391304348,0.9999178817683326,-8.60217391304348,0.9996383407528543,-7.650173913043478,0.9988889474521073,-10.410013819257333,0.9955097056908663,-9.605471591319397,0.8990977184692183,-8.799777748862258,0.997493557263203,-10.798404734373829,0.9886191542691924,-8.248533943826391,0.9759078501572209,-11.676505933767647,0.9850143476462218,-12.04801028735734,0.972855122804508,-9.677878948256076,0.9942199919750362,-8.917983679549888,0.9852676528646368,-5.929062289305538,0.9920980919873533,-3.997173913043479,0.9961350347294448,-3.9810949883743803,0.9991179264812201,-3.9135487422671673,0.9952510762268444,-4.082414357535207,0.9908790075293005,-2.050014248970026,0.9973343010365022,-1.9149217567555965,0.9966713592296838
-9.323779264214046,0.9980840155680283,-9.77977926421405,1.0,-9.96577926421405,0.9996221594965479,-8.749779264214048,0.9999296071380362,-8.496779264214048,0.9996881760995697,-7.544779264214046,0.9989968402708586,-10.266114652267564,0.9961813057042386,-9.461572424329631,0.9118136883579535,-8.65587858187249,0.9978096228870235,-10.654505567384064,0.99027597925497,-8.104634776836622,0.9788716530098501,-11.532606766777882,0.9872217716154839,-11.904111120367574,0.9764502903355553,-9.53397978126631,0.9951051192961342,-8.774084512560123,0.9871461693022437,-5.7851631223157725,0.9932777034456705,-3.8917792642140476,0.9964741363469323,-3.837195821384615,0.999262927647901,-3.769649575277402,0.9959096464845152,-3.9385151905454414,0.9922288816196119,-1.9061150819802606,0.9976938965089548,-1.7710225897658276,0.997232507680285
-9.218384615384615,0.9982526951506036,-9.674384615384618,1.0,-9.860384615384618,0.9996671295574466,-8.644384615384617,0.9999396583850123,-8.391384615384617,0.9997311461612268,-7.439384615384615,0.999094265263312,-10.122215485277799,0.9967527841453803,-9.317673257339862,0.9230642841807934,-8.511979414882724,0.9980859087130712,-10.510606400394295,0.9916936300132352,-7.960735609846857,0.9814777705092648,-11.388707599788113,0.989107632163252,-11.760211953377805,0.9795792954081001,-9.390080614276542,0.9958552668212687,-8.630185345570354,0.9887878825492057,-5.6412639553260036,0.9942822352084155,-3.786384615384616,0.9967835821697756,-3.693296654394846,0.9993841072429039,-3.625750408287633,0.9964772109419663,-3.7946160235556725,0.993380313829123,-1.7622159149904917,0.9980050805683982,-1.6271234227760623,0.9976992750558416
-9.112989966555183,0.9984065482158531,-9.568989966555186,1.0,-9.754989966555186,0.9997067489132436,-8.538989966555185,0.9999482745100613,-8.285989966555185,0.9997681962210685,-7.333989966555183,0.9991822362683548,-9.97831631828803,0.9972389762528321,-9.173774090350097,0.9329850472827116,-8.368080247892955,0.9983274033147246,-10.36670723340453,0.9929060840892308,-7.816836442857088,0.9837677619098802,-11.244808432798347,0.9907177869798643,-11.61631278638804,0.9823000916567409,-9.246181447286776,0.9964908585560972,-8.486286178580588,0.9902219903454759,-5.497364788336238,0.9951373918185228,-3.6809899665551846,0.9970659495864411,-3.5493974874050807,0.9994853743671542,-3.4818512412978677,0.996966261857222,-3.650716856565907,0.9943621098506419,-1.6183167480007263,0.998274346288789,-1.4832242557862934,0.9980874680706977
