Bs_03,Mean_fit_03,Bs_11,Mean_fit_11,Bs_01,Mean_fit_01,Bs_02,Mean_fit_02,Bs_10,Mean_fit_10,Bs_04,Mean_fit_04,Bs_05,Mean_fit_05,Bs_09,Mean_fit_09,Bs_06,Mean_fit_06,Bs_08,Mean_fit_08,Bs_07,Mean_fit_07
-5.633996655518395,0.9999999743697026,-5.633996655518395,0.9999999984927324,-5.633996655518395,0.9999999994724382,-5.633996655518395,0.999999924534596,-5.633996655518395,0.9999999981838152,-5.633996655518395,0.9999999999514191,-5.633996655518395,0.9999984859802703,-5.633996655518395,0.9999999999985123,-5.633996655518395,0.9999999538294814,-5.633996655518395,0.9999998430024548,-5.633996655518395,0.9999901900717205
-5.520903010033447,0.9999999771738687,-5.520903010033447,0.9999999986816026,-5.520903010033447,0.9999999995438873,-5.520903010033447,0.9999999325903254,-5.520903010033447,0.9999999984204517,-5.520903010033447,0.9999999999591307,-5.520903010033447,0.9999986363569032,-5.520903010033447,0.9999999999987887,-5.520903010033447,0.9999999599876295,-5.520903010033447,0.9999998633323712,-5.520903010033447,0.9999912307608743
-5.407809364548495,0.9999999796712358,-5.407809364548495,0.9999999988468065,-5.407809364548495,0.9999999996056599,-5.407809364548495,0.9999999397861271,-5.407809364548495,0.999999998626256,-5.407809364548495,0.9999999999656182,-5.407809364548495,0.9999987717977307,-5.407809364548495,0.9999999999990137,-5.407809364548495,0.9999999653244142,-5.407809364548495,0.9999998810297276,-5.407809364548495,0.9999921610490755
-5.2947157190635465,0.9999999818953703,-5.2947157190635465,0.9999999989913091,-5.2947157190635465,0.9999999996590663,-5.2947157190635465,0.9999999462137965,-5.2947157190635465,0.9999999988052455,-5.2947157190635465,0.999999999971076,-5.2947157190635465,0.9999988937862132,-5.2947157190635465,0.9999999999991969,-5.2947157190635465,0.9999999699493871,-5.2947157190635465,0.9999998964354194,-5.2947157190635465,0.9999929926479766
-5.181622073578595,0.9999999838761662,-5.181622073578595,0.9999999991177044,-5.181622073578595,0.9999999997052398,-5.181622073578595,0.9999999519553294,-5.181622073578595,0.9999999989609138,-5.181622073578595,0.9999999999756672,-5.181622073578595,0.9999990036584708,-5.181622073578595,0.9999999999993461,-5.181622073578595,0.9999999739574885,-5.181622073578595,0.9999999098461984,-5.181622073578595,0.9999937360268586
-5.0685284280936465,0.9999999856402468,-5.0685284280936465,0.9999999992282618,-5.0685284280936465,0.9999999997451601,-5.0685284280936465,0.9999999570839694,-5.0685284280936465,0.9999999990962996,-5.0685284280936465,0.9999999999795299,-5.0685284280936465,0.999999102617917,-5.0685284280936465,0.9999999999994675,-5.0685284280936465,0.9999999774309963,-5.0685284280936465,0.9999999215203893,-5.0685284280936465,0.999994400544415
-4.955434782608698,0.9999999872113222,-4.955434782608698,0.9999999993249655,-4.955434782608698,0.9999999997796736,-4.955434782608698,0.9999999616651404,-4.955434782608698,0.9999999992140456,-4.955434782608698,0.9999999999827793,-4.955434782608698,0.9999991917484405,-4.955434782608698,0.9999999999995663,-4.955434782608698,0.9999999804412131,-4.955434782608698,0.9999999316828669,-4.955434782608698,0.9999949945665588
-4.842341137123746,0.9999999886105092,-4.842341137123746,0.9999999994095519,-4.842341137123746,0.999999999809513,-4.842341137123746,0.9999999657572839,-4.842341137123746,0.9999999993164501,-4.842341137123746,0.9999999999855129,-4.842341137123746,0.999999272026275,-4.842341137123746,0.999999999999647,-4.842341137123746,0.9999999830499321,-4.842341137123746,0.9999999405293858,-4.842341137123746,0.9999955255717321
-4.729247491638798,0.9999999898566135,-4.729247491638798,0.9999999994835387,-4.729247491638798,0.9999999998353111,-4.729247491638798,0.999999969412602,-4.729247491638798,0.999999999405512,-4.729247491638798,0.9999999999878126,-4.729247491638798,0.9999993443306929,-4.729247491638798,0.9999999999997125,-4.729247491638798,0.9999999853107044,-4.729247491638798,0.9999999482303514,-4.729247491638798,0.999996000245047
-4.616153846153846,0.9999999909663838,-4.616153846153846,0.9999999995482547,-4.616153846153846,0.9999999998576155,-4.616153846153846,0.9999999726777248,-4.616153846153846,0.9999999994829696,-4.616153846153846,0.9999999999897471,-4.616153846153846,0.9999994094536347,-4.616153846153846,0.999999999999766,-4.616153846153846,0.9999999872699387,-4.616153846153846,0.9999999549341041,-4.616153846153846,0.9999964245624424
-4.503060200668898,0.9999999919547359,-4.503060200668898,0.9999999996048614,-4.503060200668898,0.9999999998768989,-4.503060200668898,0.9999999755943044,-4.503060200668898,0.9999999995503353,-4.503060200668898,0.9999999999913747,-4.503060200668898,0.9999994681083841,-4.503060200668898,0.9999999999998093,-4.503060200668898,0.9999999889678536,-4.503060200668898,0.9999999607697749,-4.503060200668898,0.9999968038659109
-4.389966555183946,0.9999999928349541,-4.389966555183946,0.9999999996543747,-4.389966555183946,0.9999999998935707,-4.389966555183946,0.999999978199547,-4.389966555183946,0.9999999996089235,-4.389966555183946,0.9999999999927438,-4.389966555183946,0.9999995209373794,-4.389966555183946,0.9999999999998448,-4.389966555183946,0.9999999904393032,-4.389966555183946,0.9999999658497735,-4.389966555183946,0.9999971429307491
-4.276872909698998,0.9999999936188693,-4.276872909698998,0.9999999996976838,-4.276872909698998,0.9999999999079847,-4.276872909698998,0.9999999805266869,-4.276872909698998,0.9999999996598781,-4.276872909698998,0.9999999999938958,-4.276872909698998,0.9999995685192501,-4.276872909698998,0.9999999999998737,-4.276872909698998,0.9999999917144934,-4.276872909698998,0.9999999702719529,-4.276872909698998,0.9999974460256726
-4.16377926421405,0.9999999943170177,-4.16377926421405,0.999999999735566,-4.16377926421405,0.9999999999204465,-4.16377926421405,0.999999982605411,-4.16377926421405,0.9999999997041935,-4.16377926421405,0.9999999999948648,-4.16377926421405,0.999999611375155,-4.16377926421405,0.999999999999897,-4.16377926421405,0.9999999928196006,-4.16377926421405,0.9999999741214958,-4.16377926421405,0.9999977169665548
-4.050685618729098,0.999999994938783,-4.050685618729098,0.9999999997687012,-4.050685618729098,0.9999999999312208,-4.050685618729098,0.9999999844622367,-4.050685618729098,0.9999999997427351,-4.050685618729098,0.9999999999956799,-4.050685618729098,0.9999996499744901,-4.050685618729098,0.9999999999999163,-4.050685618729098,0.9999999937773105,-4.050685618729098,0.9999999774725538,-4.050685618729098,0.9999979591644651
-3.9375919732441496,0.9999999954925218,-3.9375919732441496,0.9999999997976845,-3.9375919732441496,0.9999999999405358,-3.9375919732441496,0.9999999861208515,-3.9375919732441496,0.999999999776255,-3.9375919732441496,0.9999999999963656,-3.9375919732441496,0.9999996847400295,-3.9375919732441496,0.9999999999999318,-3.9375919732441496,0.9999999946072828,-3.9375919732441496,0.9999999803896767,-3.9375919732441496,0.9999981756686123
-3.8244983277592013,0.9999999959856771,-3.8244983277592013,0.999999999823036,-3.8244983277592013,0.9999999999485891,-3.8244983277592013,0.9999999876024134,-3.8244983277592013,0.9999999998054074,-3.8244983277592013,0.9999999999969424,-3.8244983277592013,0.9999997160525569,-3.8244983277592013,0.9999999999999445,-3.8244983277592013,0.9999999953265546,-3.8244983277592013,0.9999999829290559,-3.8244983277592013,0.9999983692047306
-3.7114046822742495,0.9999999964248771,-3.7114046822742495,0.9999999998452107,-3.7114046822742495,0.9999999999555518,-3.7114046822742495,0.9999999889258225,-3.7114046822742495,0.9999999998307616,-3.7114046822742495,0.9999999999974278,-3.7114046822742495,0.9999997442550345,-3.7114046822742495,0.9999999999999547,-3.7114046822742495,0.9999999959498911,-3.7114046822742495,0.9999999851396058,-3.7114046822742495,0.9999985422093958
-3.5983110367892976,0.9999999968160251,-3.5983110367892976,0.9999999998646067,-3.5983110367892976,0.9999999999615716,-3.5983110367892976,0.9999999901079614,-3.5983110367892976,0.9999999998528122,-3.5983110367892976,0.9999999999978362,-3.5983110367892976,0.9999997696563616,-3.5983110367892976,0.9999999999999631,-3.5983110367892976,0.9999999964900881,-3.5983110367892976,0.9999999870639074,-3.5983110367892976,0.9999986968606995
-3.485217391304346,0.9999999971643783,-3.485217391304346,0.9999999998815725,-3.485217391304346,0.9999999999667759,-3.485217391304346,0.99999999116391,-3.485217391304346,0.9999999998719897,-3.485217391304346,0.9999999999981797,-3.485217391304346,0.9999997925347563,-3.485217391304346,0.99999999999997,-3.485217391304346,0.9999999969582343,-3.485217391304346,0.9999999887390271,-3.485217391304346,0.9999988351056702
-3.372123745819401,0.9999999974746188,-3.372123745819401,0.9999999998964122,-3.372123745819401,0.9999999999712756,-3.372123745819401,0.9999999921071389,-3.372123745819401,0.9999999998886686,-3.372123745819401,0.9999999999984686,-3.372123745819401,0.999999813140803,-3.372123745819401,0.9999999999999756,-3.372123745819401,0.9999999973639402,-3.372123745819401,0.9999999901972326,-3.372123745819401,0.999998958684786
-3.2590301003344493,0.9999999977509162,-3.2590301003344493,0.9999999999093925,-3.2590301003344493,0.9999999999751659,-3.2590301003344493,0.9999999929496806,-3.2590301003344493,0.9999999999031743,-3.2590301003344493,0.9999999999987117,-3.2590301003344493,0.9999998317001982,-3.2590301003344493,0.99999999999998,-3.2590301003344493,0.9999999977155334,-3.2590301003344493,0.9999999914666121,-3.2590301003344493,0.9999990691538855
-3.1459364548494975,0.9999999979969847,-3.1459364548494975,0.9999999999207461,-3.1459364548494975,0.9999999999785292,-3.1459364548494975,0.9999999937022834,-3.1459364548494975,0.99999999991579,-3.1459364548494975,0.9999999999989162,-3.1459364548494975,0.999999848416221,-3.1459364548494975,0.9999999999999838,-3.1459364548494975,0.9999999980202319,-3.1459364548494975,0.9999999925716172,-3.1459364548494975,0.9999991679037556
-3.0328428093645527,0.999999998216131,-3.0328428093645527,0.9999999999306772,-3.0328428093645527,0.9999999999814371,-3.0328428093645527,0.9999999943745477,-3.0328428093645527,0.9999999999267619,-3.0328428093645527,0.9999999999990883,-3.0328428093645527,0.9999998634719602,-3.0328428093645527,0.9999999999999869,-3.0328428093645527,0.9999999982842902,-3.0328428093645527,0.9999999935335329,-3.0328428093645527,0.9999992561776411
-2.919749163879601,0.999999998411301,-2.919749163879601,0.9999999999393638,-2.919749163879601,0.9999999999839511,-2.919749163879601,0.9999999949750498,-2.919749163879601,0.9999999999363045,-2.919749163879601,0.9999999999992331,-2.919749163879601,0.9999998770323202,-2.919749163879601,0.9999999999999893,-2.919749163879601,0.9999999985131287,-2.919749163879601,0.9999999943708884,-2.919749163879601,0.9999993350868965
-2.806655518394649,0.9999999985851178,-2.806655518394649,0.9999999999469618,-2.806655518394649,0.9999999999861247,-2.806655518394649,0.9999999955114498,-2.806655518394649,0.9999999999446034,-2.806655518394649,0.9999999999993547,-2.806655518394649,0.999999889245826,-2.806655518394649,0.9999999999999913,-2.806655518394649,0.9999999987114452,-2.806655518394649,0.9999999950998131,-2.806655518394649,0.999999405624977
-2.6935618729096973,0.9999999987399175,-2.6935618729096973,0.9999999999536078,-2.6935618729096973,0.9999999999880038,-2.6935618729096973,0.9999999959905905,-2.6935618729096973,0.9999999999518212,-2.6935618729096973,0.9999999999994571,-2.6935618729096973,0.9999999002462512,-2.6935618729096973,0.9999999999999929,-2.6935618729096973,0.9999999988833106,-2.6935618729096973,0.999999995734348,-2.6935618729096973,0.9999994686799473
-2.5804682274247526,0.999999998877781,-2.5804682274247526,0.9999999999594211,-2.5804682274247526,0.9999999999896285,-2.5804682274247526,0.9999999964185842,-2.5804682274247526,0.9999999999580986,-2.5804682274247526,0.9999999999995433,-2.5804682274247526,0.9999999101540825,-2.5804682274247526,0.9999999999999942,-2.5804682274247526,0.9999999990322528,-2.5804682274247526,0.9999999962867154,-2.5804682274247526,0.9999995250456604
-2.4673745819398007,0.999999999000561,-2.4673745819398007,0.999999999964506,-2.4673745819398007,0.9999999999910332,-2.4673745819398007,0.9999999968008908,-2.4673745819398007,0.999999999963558,-2.4673745819398007,0.9999999999996159,-2.4673745819398007,0.9999999190778391,-2.4673745819398007,0.9999999999999953,-2.4673745819398007,0.9999999991613293,-2.4673745819398007,0.9999999967675559,-2.4673745819398007,0.999999575431753
-2.354280936454849,0.999999999109908,-2.354280936454849,0.9999999999689535,-2.354280936454849,0.9999999999922475,-2.354280936454849,0.999999997142387,-2.354280936454849,0.9999999999683062,-2.354280936454849,0.9999999999996767,-2.354280936454849,0.9999999271152629,-2.354280936454849,0.9999999999999962,-2.354280936454849,0.9999999992731898,-2.354280936454849,0.9999999971861315,-2.354280936454849,0.9999996204725793
-2.241187290969904,0.9999999992072914,-2.241187290969904,0.999999999972844,-2.241187290969904,0.9999999999932974,-2.241187290969904,0.9999999974474296,-2.241187290969904,0.9999999999724356,-2.241187290969904,0.9999999999997282,-2.241187290969904,0.999999934354386,-2.241187290969904,0.9999999999999969,-2.241187290969904,0.9999999993701305,-2.241187290969904,0.9999999975505047,-2.241187290969904,0.9999996607351979
-2.1280936454849524,0.9999999992940203,-2.1280936454849524,0.9999999999762468,-2.1280936454849524,0.9999999999942053,-2.1280936454849524,0.9999999977199097,-2.1280936454849524,0.9999999999760272,-2.1280936454849524,0.9999999999997713,-2.1280936454849524,0.9999999408744987,-2.1280936454849524,0.9999999999999976,-2.1280936454849524,0.9999999994541415,-2.1280936454849524,0.9999999978676948,-2.1280936454849524,0.9999996967265097
-2.0150000000000006,0.9999999993712603,-2.0150000000000006,0.9999999999792231,-2.0150000000000006,0.99999999999499,-2.0150000000000006,0.9999999979633032,-2.0150000000000006,0.9999999999791507,-2.0150000000000006,0.9999999999998075,-2.0150000000000006,0.9999999467470151,-2.0150000000000006,0.999999999999998,-2.0150000000000006,0.9999999995269473,-2.0150000000000006,0.999999998143811,-2.0150000000000006,0.9999997288996414
