"Bs_1,2-Dichlorobenzene","Mean_fit_1,2-Dichlorobenzene",Bs_Ethylbenzene,Mean_fit_Ethylbenzene,Bs_Isobutylbenzene,Mean_fit_Isobutylbenzene,Bs_n-Butylbenzene,Mean_fit_n-Butylbenzene,Bs_p-Xylene,Mean_fit_p-Xylene,Bs_Toluene,Mean_fit_Toluene,"Bs_1,2-Benzenedithiol","Mean_fit_1,2-Benzenedithiol",Bs_Thianaphthene,Mean_fit_Thianaphthene,Bs_Benzofuran,Mean_fit_Benzofuran,Bs_Benzene,Mean_fit_Benzene,Bs_m-xylene,Mean_fit_m-xylene,Bs_1-Methylpyrrole,Mean_fit_1-Methylpyrrole,"Bs_Thieno[2,3-c]pyridine","Mean_fit_Thieno[2,3-c]pyridine",Bs_Indene,Mean_fit_Indene,Bs_n-Methylaniline,Mean_fit_n-Methylaniline,Bs_o-xylene,Mean_fit_o-xylene,Bs_2-Fluorobenzaldehyde,Mean_fit_2-Fluorobenzaldehyde,Bs_Indole,Mean_fit_Indole,Bs_Phenol,Mean_fit_Phenol
-4.727956521739131,0.9999999999809628,-7.316018599568324,0.7612795842985195,-4.15335785953177,0.8902419085317445,-4.052357859531771,0.9709413644111251,-2.8303578595317695,0.9968753941279853,-7.704409054422101,0.5702169832573867,-6.262327759197323,1.0,-8.611357859531772,0.901635303955207,-12.21295986622074,0.32727629272094205,-5.553804006673126,0.8414472908784809,-2.6311772575250814,0.9866501119601595,-5.954357859531772,0.9999958875850481,-7.324849498327758,0.9968998870178526,-6.039357859531773,0.9999999999468263,-10.091357859531772,0.872709808811837,-3.1343578595317716,0.8245015338592638,-5.627357859531774,0.935741030249059,-10.57535785953177,0.913683117152416,-7.964237458193981,0.9449312642183649
-4.622565217391305,0.9999999999888418,-7.172119432578555,0.7820398757232546,-4.047963210702342,0.8965767010327734,-3.946963210702343,0.9739464944261893,-2.7249632107023416,0.9972292059986718,-7.560509887432332,0.6499099561889656,-6.13250836120401,1.0,-8.505963210702344,0.911459053436445,-12.069060200668897,0.3633979496177406,-5.40990483968336,0.8610659190179127,-2.525234113712372,0.9881261055387636,-5.848963210702344,0.9999971067602582,-7.217725752508361,0.9972130301055389,-5.933963210702341,0.9999999999751188,-9.98596321070234,0.8809665241143744,-3.0289632107023436,0.8347265095418654,-5.521963210702342,0.9401098282975148,-10.469963210702343,0.9210403208621489,-7.851143812709029,0.9510214578178817
-4.517173913043479,0.9999999999934599,-7.028220265588786,0.8014655861941498,-3.9425685618729105,0.9025858825314096,-3.8415685618729114,0.9766483200943255,-2.61956856187291,0.9975430530503324,-7.416610720442563,0.7220293744301856,-6.0026889632107014,1.0,-8.400568561872912,0.920388326907087,-11.925160535117058,0.401129158821522,-5.266005672693591,0.8786072335261207,-2.419290969899663,0.9894406564410314,-5.743568561872912,0.9999979644969498,-7.110602006688961,0.9974946220348947,-5.82856856187291,0.9999999999883575,-9.88056856187291,0.8887559346681605,-2.923568561872912,0.8444681302429652,-5.416568561872911,0.9441993155395106,-10.364568561872911,0.9278199741179753,-7.738050167224081,0.9564691492084662
-4.411782608695653,0.9999999999961666,-6.88432109859902,0.8195594469662643,-3.837173913043479,0.908281631367535,-3.73617391304348,0.97907597791512,-2.5141739130434786,0.9978214283973795,-7.2727115534527975,0.7842245855165978,-5.872869565217389,1.0,-8.295173913043481,0.928487744445089,-11.78126086956522,0.440069809195837,-5.122106505703822,0.8942059524892115,-2.3133478260869573,0.9906110571144029,-5.638173913043481,0.9999985679473589,-7.003478260869564,0.9977478265274647,-5.723173913043478,0.9999999999945521,-9.775173913043478,0.8960957346816034,-2.8181739130434806,0.8537361686810867,-5.311173913043479,0.9480249981205394,-10.25917391304348,0.9340591872263113,-7.624956521739129,0.9613355495500239
-4.306391304347827,0.9999999999977531,-6.7404219316092515,0.8363410147118342,-3.7317792642140475,0.9136762038656833,-3.6307792642140484,0.9812560983583171,-2.408779264214047,0.998068324524186,-7.128812386463029,0.8356709705566071,-5.743050167224077,1.0,-8.18977926421405,0.9358206137591019,-11.63736120401338,0.47976231071795195,-4.978207338714057,0.9080101286892864,-2.207404682274248,0.99165282465581,-5.532779264214049,0.9999989924975058,-6.896354515050167,0.9979754929999406,-5.617779264214047,0.9999999999974509,-9.669779264214046,0.9030041123137432,-2.712779264214049,0.8625418276670015,-5.205779264214048,0.9516018372155565,-10.153779264214048,0.9397940811756424,-7.511862876254181,0.965677447450456
-4.2010000000000005,0.999999999998683,-6.596522764619486,0.851843984497115,-3.626384615384616,0.9187818573896231,-3.525384615384617,0.9832129618943343,-2.3033846153846156,0.9982872880981036,-6.984913219473263,0.8767785390989925,-5.613230769230768,1.0,-8.084384615384618,0.942448177295145,-11.493461538461542,0.5197119609984758,-4.834308171724288,0.9201739069188067,-2.101461538461539,0.9925798667825289,-5.427384615384618,0.9999992911844725,-6.78923076923077,0.9981801872254608,-5.512384615384615,0.9999999999988072,-9.564384615384615,0.9094995553488109,-2.6073846153846176,0.8708975186636632,-5.100384615384616,0.9549442224159872,-10.048384615384617,0.945059546439049,-7.398769230769233,0.9695472090904173
-4.0956086956521744,0.9999999999992282,-6.452623597629717,0.8661134951727955,-3.5209899665551845,0.9236107822307633,-3.4199899665551854,0.9849686583666781,-2.197989966555184,0.9984814689896544,-6.841014052483494,0.9087260418187726,-5.483411371237455,1.0,-7.978989966555186,0.948429053225046,-11.3495618729097,0.5594111217069626,-4.690409004734523,0.9308517606366274,-1.9955183946488297,0.993404635834131,-5.321989966555186,0.9999995013219221,-6.682107023411369,0.9983642191128658,-5.406989966555184,0.9999999999994418,-9.458989966555183,0.915600678398908,-2.501989966555186,0.8788166513389145,-4.994989966555185,0.9580659536852698,-9.942989966555185,0.9498890614116905,-7.285675585284281,0.9729928691924126
-3.9902173913043484,0.9999999999995477,-6.308724430639948,0.8792035425720696,-3.415595317725753,0.9281750419347701,-3.314595317725754,0.9865432459485838,-2.0925953177257526,0.9986536640666214,-6.6971148854937255,0.933023282404566,-5.353591973244146,1.0,-7.873595317725755,0.9538188434701852,-11.205662207357861,0.5983647570219252,-4.546509837744754,0.9401941342709312,-1.8895752508361205,0.9941382708380857,-5.216595317725755,0.9999996491614526,-6.574983277591972,0.9985296678534503,-5.301595317725752,0.9999999999997389,-9.353595317725752,0.9213260711242633,-2.3965953177257546,0.8863134359733887,-4.889595317725753,0.9609802307752998,-9.837595317725754,0.9543145627692424,-7.172581939799333,0.9760582884239118
-3.8848260869565223,0.9999999999997349,-6.164825263650183,0.8911745851708647,-3.3102006688963215,0.9324865216050902,-3.2092006688963224,0.9879549068498588,-1.987200668896321,0.998806356283521,-6.55321571850396,0.9511999074039773,-5.223772575250834,1.0,-7.768200668896323,0.9586698822906986,-11.061762541806022,0.6361146449453352,-4.402610670754985,0.9483443368728864,-1.7836321070234114,0.9947907279184184,-5.111200668896323,0.9999997531720636,-6.467859531772575,0.9986784046674585,-5.196200668896321,0.9999999999998779,-9.24820066889632,0.9266941666232348,-2.291200668896323,0.8934027000484557,-4.784200668896322,0.9636996490739884,-9.732200668896322,0.9583663603114143,-7.059488294314381,0.9787833570693978
-3.7794347826086963,0.9999999999998446,-6.020926096660414,0.9020913978513703,-3.20480602006689,0.9365568836759951,-3.103806020066891,0.9892200977014337,-1.8818060200668896,0.9989417495438647,-6.409316551514191,0.9646306269667657,-5.0939531772575215,1.0,-7.662806020066892,0.9630311004953305,-10.917862876254183,0.6722598074672957,-4.25871150376522,0.9554364937722835,-1.6776889632107022,0.9953708995004819,-5.005806020066892,0.9999998263473933,-6.360735785953175,0.9988121133655344,-5.090806020066889,0.9999999999999427,-9.142806020066889,0.9317231288914504,-2.1858060200668916,0.9000997198567092,-4.67880602006689,0.9662362009367769,-9.62680602006689,0.9620730893145673,-6.946394648829433,0.9812042286641588
-3.67404347826087,0.999999999999909,-5.877026929670649,0.9120212040248994,-3.0994113712374585,0.9403975306186906,-2.9984113712374594,0.9903536931641792,-1.776411371237458,0.999061799770372,-6.265417384524426,0.9744641883518176,-4.964133779264213,1.0,-7.55741137123746,0.9669479825632568,-10.773963210702345,0.706471355003125,-4.114812336775451,0.961594353992306,-1.571745819397993,0.9958867228811044,-4.90041137123746,0.9999998778289538,-6.253612040133778,0.9989323089238141,-4.985411371237458,0.9999999999999731,-9.037411371237457,0.936430758071554,-2.08041137123746,0.9064200675553394,-4.573411371237459,0.968601281639414,-9.521411371237459,0.9654616939925724,-6.833301003344481,0.9833535706779347
-3.568652173913044,0.9999999999999467,-5.73312776268088,0.9210320956056475,-2.994016722408027,0.944019574029501,-2.893016722408028,0.9913691218047503,-1.6710167224080266,0.9991682425783645,-6.121518217534657,0.9816158808128767,-4.8343143812709,1.0,-7.452016722408029,0.9704625965757332,-10.630063545150502,0.7385008388793275,-3.9709131697856854,0.9669307619107161,-1.4658026755852838,0.9963452788050742,-4.795016722408029,0.9999999140481416,-6.146488294314381,0.9990403542555085,-4.880016722408026,0.9999999999999876,-8.932016722408026,0.9408344121017106,-1.9750167224080286,0.9123794737224941,-4.468016722408027,0.9708056991732693,-9.416016722408028,0.9685574363023493,-6.7202073578595325,0.9852608222483447
-3.463260869565218,0.9999999999999687,-5.5892285956911145,0.9291917344467648,-2.8886220735785955,0.9474338095466979,-2.7876220735785964,0.992278493673102,-1.565622073578595,0.9992626179101635,-5.977619050544892,0.9867917815525832,-4.704494983277591,1.0,-7.346622073578597,0.9736136795805725,-10.486163879598664,0.768182142031042,-3.8270140027959165,0.9715476234581725,-1.3598595317725746,0.9967528807266697,-4.689622073578597,0.9999999395296829,-6.039364548494984,0.999137475346789,-4.774622073578595,0.9999999999999942,-8.826622073578594,0.9449509433121261,-1.869622073578597,0.9179937051775121,-4.362622073578596,0.9728596871861706,-9.310622073578596,0.9713839249892929,-6.607113712374581,0.9869524514072573
-3.3578695652173884,0.9999999999999816,-5.445329428701346,0.9365663176002231,-2.783227424749164,0.9506506970500272,-2.682227424749165,0.9930927193208816,-1.4602274247491636,0.9993462919535935,-5.833719883555123,0.9905245157041586,-4.574675585284279,1.0,-7.241227424749166,0.9764367636805454,-10.342264214046825,0.7954277227852029,-3.683114835806151,0.9755362237444872,-1.2539163879598654,0.997115155447245,-4.584227424749166,0.9999999574568919,-5.932240802675583,0.9992247749106089,-4.669227424749163,0.9999999999999973,-8.721227424749163,0.9487966485045165,-1.7642274247491656,0.9232784575847734,-4.257227424749164,0.9747729204498737,-9.205227424749165,0.9739631604179935,-6.494020066889632,0.9884522062540765
-3.2524782608695624,0.9999999999999893,-5.301430261711577,0.9432197815697781,-2.6778327759197325,0.9536803456123282,-2.5768327759197334,0.9938216202322422,-1.354832775919732,0.9994204766356695,-5.689820716565354,0.9932096123280669,-4.444856187290966,1.0,-7.135832775919734,0.9789643306339596,-10.198364548494986,0.8202205399685372,-3.5392156688163823,0.9789777802070284,-1.1479732441471562,0.9974371158135121,-4.478832775919734,0.9999999700693476,-5.825117056856186,0.9993032446988281,-4.563832775919732,0.9999999999999987,-8.615832775919731,0.9523872310707182,-1.658832775919734,0.9282492621735536,-4.151832775919733,0.9765545323089441,-9.099832775919733,0.9763155913542779,-6.380926421404684,0.9897813561557762
-3.1470869565217363,0.9999999999999938,-5.157531094721811,0.9492132168667052,-2.572438127090301,0.9565325026940645,-2.471438127090302,0.9944740308119521,-1.2494381270903006,0.9994862469531619,-5.5459215495755885,0.9951375601508635,-4.3150367892976575,1.0,-7.030438127090303,0.9812259850157202,-10.054464882943147,0.8426031965736831,-3.3953165018266134,0.9819441406675701,-1.042030100334447,0.9977232261414736,-4.373438127090303,0.9999999789426774,-5.717993311036789,0.9993737766006445,-4.4584381270903,0.9999999999999993,-8.5104381270903,0.9557377737552487,-1.5534381270903026,0.9329214057674111,-4.046438127090301,0.9782131336343955,-8.994438127090302,0.9784601804418993,-6.267832775919732,0.9909589203458115
-3.0416956521739102,0.9999999999999962,-5.0136319277320425,0.9546044628950237,-2.4670434782608694,0.9592165470975064,-2.3660434782608704,0.9950578922013471,-1.144043478260869,0.9995445563749278,-5.40202238258582,0.9965200369947109,-4.185217391304345,1.0,-6.925043478260871,0.9832486379791356,-9.910565217391305,0.8626657838305548,-3.251417334836848,0.9844985577809724,-0.9360869565217378,0.9979774610021294,-4.268043478260871,0.9999999851853936,-5.6108695652173886,0.999437172643877,-4.353043478260869,0.9999999999999998,-8.405043478260868,0.9588627207355015,-1.448043478260871,0.9373098632205208,-3.9410434782608696,0.9797568328686367,-8.88904347826087,0.9804144756431683,-6.154739130434784,0.9920018823036996
-2.936304347826084,0.9999999999999978,-4.869732760742277,0.9594478537806989,-2.361648829431438,0.9617414852263391,-2.260648829431439,0.9955803382802535,-1.0386488294314375,0.9995962505265006,-5.258123215596054,0.9975104347853584,-4.055397993311036,1.0,-6.81964882943144,0.9850566953763741,-9.766665551839466,0.8805336700451063,-3.107518167847079,0.9866964898073729,-0.8301438127090286,0.9982033579703232,-4.16264882943144,0.9999999895773758,-5.503745819397992,0.9994941540050596,-4.247648829431437,0.9999999999999998,-8.299648829431437,0.9617758677762358,-1.3426488294314396,0.9414292412990776,-3.835648829431438,0.9811932568059368,-8.783648829431439,0.9821946853837888,-6.041645484949832,0.9929253890716045
-2.830913043478258,0.9999999999999987,-4.725833593752508,0.9637940876068725,-2.2562541806020064,0.9641159502275065,-2.1552541806020074,0.9960477742705547,-0.933254180602006,0.9996420793453342,-5.114224048606285,0.9982194689000002,-3.925578595317724,1.0,-6.714254180602008,0.9866722454489115,-9.622765886287628,0.8963561510533611,-2.963619000857314,0.9885863924974013,-0.7242006688963194,0.9984040648998732,-4.057254180602008,0.9999999926672978,-5.396622073578595,0.9995453691245595,-4.142254180602006,1.0,-8.194254180602005,0.9644903593069704,-1.237254180602008,0.9452937330176027,-3.7302541806020066,0.9825295718048229,-8.678254180602007,0.9838157555576217,-5.928551839464884,0.9937429352463977
-2.725521739130432,0.9999999999999993,-4.581934426762743,0.9676901941270857,-2.150859531772575,0.9663482036241186,-2.049859531772576,0.9964659483912041,-0.8278595317725745,0.9996827078751227,-4.97032488161652,0.9987268261461579,-3.7957591973244114,1.0,-6.608859531772577,0.9881152425086555,-9.478866220735789,0.9102965397194034,-2.819719833867545,0.9902104784863274,-0.6182575250836102,0.9985823822482821,-3.951859531772577,0.9999999948411724,-5.289498327759198,0.9995914010139878,-4.036859531772574,1.0,-8.088859531772574,0.9670186913676064,-1.1318595317725766,0.9489170814372018,-3.624859531772575,0.9837725051756916,-8.572859531772576,0.9852914469088258,-5.815458193979932,0.9944665318126753
-2.620130434782606,0.9999999999999996,-4.438035259772974,0.9711795790173722,-2.0454648829431434,0.968446139080534,-1.9444648829431443,0.9968400170306475,-0.722464882943143,0.9997187258496049,-4.826425714626751,0.9990897452258858,-3.6659397993311025,1.0,-6.503464882943145,0.9894036840210777,-9.33496655518395,0.9225239733656887,-2.675820666877776,0.9916054294119026,-0.512314381270901,0.9987408009342141,-3.8464648829431454,0.9999999963705737,-5.182374581939797,0.9996327738349795,-3.9314648829431427,1.0,-7.983464882943142,0.9693727194657207,-1.026464882943145,0.9523125519504235,-3.5194648829431436,0.9849283665287116,-8.467464882943144,0.9866344116199882,-5.702364548494984,0.995106860285863
-2.51473913043478,0.9999999999999998,-4.294136092783205,0.9743021258160827,-1.940070234113712,0.9704172879725811,-1.8390702341137128,0.997174603905211,-0.6170702341137115,0.9997506562000676,-4.682526547636982,0.9993492813760498,-3.53612040133779,1.0,-6.398070234113714,0.9905537793010917,-9.191066889632108,0.9332069869154286,-2.5319214998880106,0.9928030524930704,-0.4063712374581918,0.9988815361715094,-3.741070234113714,0.9999999974465643,-5.0752508361204,0.9996699588209309,-3.826070234113711,1.0,-7.878070234113711,0.9715636704858744,-0.9210702341137136,0.9554929121108179,-3.414070234113712,0.986003068904106,-8.362070234113713,0.9878562681995937,-5.589270903010032,0.99567341284146
-2.409347826086954,0.9999999999999998,-4.15023692579344,0.9770943396952734,-1.8346755852842804,0.9722688264668772,-1.7336755852842813,0.9974738536645867,-0.51167558528428,0.9997789626062121,-4.538627380647217,0.9995348518028944,-3.406301003344481,1.0,-6.292675585284282,0.99158010866779,-9.047167224080269,0.9425087415622149,-2.3880223328982417,0.9938308779956362,-0.3004280936454826,0.9990065576855155,-3.6356755852842824,0.9999999982035634,-4.968127090301003,0.9997033796064597,-3.7206755852842797,1.0,-7.772675585284279,0.97360215788501,-0.8156755852842821,0.9584704181105416,-3.3086755852842806,0.9870021495394655,-8.256675585284281,0.9889676739849951,-5.476177257525084,0.996174619238636
-2.303956521739128,1.0,-4.006337758803671,0.9795895199876102,-1.729280936454849,0.9740075838429236,-1.6282809364548498,0.9977414803909244,-0.40628093645484853,0.9998040561970014,-4.394728213657448,0.9996675192926414,-3.2764816053511687,1.0,-6.187280936454851,0.9924957724012411,-8.90326755852843,0.9505837063797745,-2.2441231659084764,0.9947126972738177,-0.19448494983277342,0.9991176166813447,-3.530280936454851,0.9999999987361403,-4.8610033444816025,0.9997334170231291,-3.615280936454848,1.0,-7.667280936454848,0.9754981994971248,-0.7102809364548506,0.9612568070629396,-3.203280936454849,0.9879307901572203,-8.15128093645485,0.9899783947626702,-5.3630836120401355,0.9966179614216104
